-3.339107105997277003e+00 -1.289697273084146278e+00 2.254817091849819008e+03
1.117512612422642437e+00 -3.149279451597512214e+00 9.598914528744508061e+02
4.286980980584137457e-04 1.591451395060220885e-03 1.000000000000000000e+00
