-3.593384955375716228e+00 -2.410656315956052342e+00 2.574259489556394328e+03
1.500743375675771984e+00 -3.459173358270616561e+00 9.847616244698797345e+02
6.274893524230983630e-04 1.901801468265462485e-03 9.999999999999998890e-01
